isRTL,ActVal,ConvKernelDim (dimensions flattened),Dilation (dimensions flattened),Input Feature Map Channels,Input Feature Map Dim (dimensions flattened),ImgDim (dimensions flattened),K,Labels,MH,MW,NumChannels,Output Feature Map Dim (dimensions flattened),Padding (dimensions flattened),Stride (dimensions flattened),accDataType (bits),binaryXnorMode,inWidth,inputDataType (bits),noActivation,numInputVectors (dimensions flattened),isOp_typeConvolutioninputgeneratorrtl,isOp_typeFmpaddingrtl,isOp_typeLabelselecthls,isOp_typeMvauhls,isOp_typeMvaurtl,isOp_typeThresholdingrtl,outputDataType (bits),parallel_window,weightDataType (bits),PE,SIMD,isRam_styleAuto,isRam_styleBlock,isRam_styleDistributed,isResTypeDsp,isResTypeLut,depth,isImpl_styleRtl,Total LUT,Total FFs,BRAM (36k eq.),DSP Blocks
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,138.0,1,108,29,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,61.0,1,62,25,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,2.0,0,1,0,1,0,,0,508,581,0.5,2
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,2.0,0,1,0,1,0,,0,101,148,0.5,1
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,3.0,0,1,0,1,0,,0,499,597,0.5,3
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,2.0,0,1,0,1,0,,0,665,849,0.5,2
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,3.0,0,1,0,1,0,,0,101,148,0.5,1
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,69.0,1,82,27,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,124.0,1,84,27,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,49.0,1,62,25,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,4.0,0,1,0,1,0,,0,539,641,0.5,4
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,4.0,0,1,0,1,0,,0,101,148,0.5,1
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,65.0,1,69,27,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,6.0,0,1,0,1,0,,0,571,722,0.5,6
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,3.0,0,1,0,1,0,,0,566,860,0.5,3
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,6.0,0,1,0,1,0,,0,101,148,0.5,1
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,8,20,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,140.0,1,108,29,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,98.0,1,83,27,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,219.0,1,193,37,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,9.0,0,1,0,1,0,,0,643,857,0.5,9
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,4.0,0,1,0,1,0,,0,603,885,0.5,4
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,9.0,0,1,0,1,0,,0,101,148,0.5,1
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,188.0,1,112,29,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,148.0,1,105,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,125,35,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,6.0,0,1,0,1,0,,0,545,942,0.5,6
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,2.0,0,1,0,1,0,,0,483,559,0.5,2
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,62.0,1,109,41,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,12.0,0,1,0,1,0,,0,628,942,0.5,12
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,12.0,0,1,0,1,0,,0,101,148,0.5,1
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,198.0,1,125,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,75.0,1,155,43,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,18.0,0,1,0,1,0,,0,682,1167,1.0,18
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,8.0,0,1,0,1,0,,0,589,1000,0.5,8
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,18.0,0,1,0,1,0,,0,101,148,0.5,1
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,157.0,1,106,29,0.0,0
1,,9.0,1.0,16.0,324.0,,,,,,,64.0,,4.0,,,,4.0,,,1,0,0,0,0,0,4.0,0.0,,,2.0,0,0,1,0,0,,0,254,97,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,82.0,1,188,51,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,132,49,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,9.0,0,1,0,1,0,,0,575,1029,0.5,9
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,3.0,0,1,0,1,0,,0,460,567,0.5,3
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,317,453,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,45.0,1,86,33,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,206.0,1,122,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,104.0,1,245,59,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,36.0,0,1,0,1,0,,0,697,1447,1.0,36
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,12.0,0,1,0,1,0,,0,619,1085,0.5,12
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,36.0,0,1,0,1,0,,0,101,148,0.5,1
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,61.0,1,86,33,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,216.0,1,120,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,502,85,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,,0,180,65,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,16.0,0,1,0,1,0,,0,672,1190,0.5,16
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,4.0,0,1,0,1,0,,0,472,595,0.5,4
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,230.0,1,123,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,32.0,1,162,80,0.0,0
1,,,,,,256.0,,,,,16.0,,1.0,,,,,4.0,,,0,1,0,0,0,0,,,,,2.0,0,0,0,0,0,,0,46,75,0.0,0
1,,9.0,1.0,16.0,324.0,,,,,,,64.0,,4.0,,,,4.0,,,1,0,0,0,0,0,4.0,0.0,,,4.0,0,0,1,0,0,,0,238,98,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,13,84,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,40.0,1,228,81,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,23,38,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,62.0,1,228,81,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,155.0,1,500,89,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,145.0,1,106,29,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,18.0,0,1,0,1,0,,0,644,1236,1.0,18
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,6.0,0,1,0,1,0,,0,459,652,0.5,6
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,4.0,0,0,0,1,0,0,4.0,,2.0,1.0,2.0,0,1,0,1,0,,0,643,845,0.5,2
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,435,791,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,50.0,1,251,89,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,2.0,36.0,0,1,0,1,0,,0,1034,1998,2.0,72
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,24.0,0,1,0,1,0,,0,730,1339,1.0,24
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,2.0,36.0,0,1,0,1,0,,0,101,148,0.5,1
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,213.0,1,122,29,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,159.0,1,736,133,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,36.0,0,1,0,1,0,,0,964,1618,1.0,36
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,8.0,0,1,0,1,0,,0,469,710,0.5,8
1,,,,,,256.0,,,,,16.0,,1.0,,,,,4.0,,,0,1,0,0,0,0,,,,,4.0,0,0,0,0,0,,0,49,90,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,38.0,1,84,33,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,116.0,1,124,35,0.0,0
1,,9.0,1.0,16.0,324.0,,,,,,,64.0,,4.0,,,,4.0,,,1,0,0,0,0,0,4.0,0.0,,,8.0,0,0,1,0,0,,0,239,106,0.0,0
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,677,1471,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,39,70,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,43.0,1,134,49,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,69.0,1,118,35,0.0,0
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,9.0,0,1,0,1,0,,0,479,739,0.5,9
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,4.0,0,0,0,1,0,0,4.0,,2.0,1.0,3.0,0,1,0,1,0,,0,588,853,0.5,3
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,70.0,1,118,35,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,4.0,36.0,0,1,0,1,0,,0,1686,3069,4.0,144
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,48.0,0,1,0,1,0,,0,959,1844,1.5,48
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,12.0,0,1,0,1,0,,0,530,795,0.5,12
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,4.0,36.0,0,1,0,1,0,,0,101,148,0.5,1
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,23,229,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,10,58,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,32.0,1,130,64,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,185.0,1,170,37,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,79.0,1,923,218,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,54.0,1,60,25,0.0,0
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,72.0,0,1,0,1,0,,0,1154,2419,2.0,72
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,18.0,0,1,0,1,0,,0,653,947,1.0,18
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,4.0,0,0,0,1,0,0,4.0,,2.0,1.0,4.0,0,1,0,1,0,,0,592,881,0.5,4
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,12,83,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,55.0,1,86,33,0.0,0
1,,9.0,1.0,8.0,100.0,,,,,,,16.0,,4.0,,,,4.0,,,1,0,0,0,0,0,4.0,0.0,,,2.0,0,0,1,0,0,,0,166,80,0.0,0
1,,,,,,256.0,,,,,16.0,,1.0,,,,,4.0,,,0,1,0,0,0,0,,,,,8.0,0,0,0,0,0,,0,56,120,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,81.0,1,190,51,0.0,0
1,,9.0,1.0,16.0,324.0,,,,,,,64.0,,4.0,,,,4.0,,,1,0,0,0,0,0,4.0,0.0,,,16.0,0,0,1,0,0,,0,215,130,0.0,0
0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,1163,2834,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,,0,20,99,0.0,0
1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,57.0,1,85,33,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,2.0,1,71,134,0.0,0
1,,,,,,,,,,,,,,,,,4.0,,,,0,0,0,0,0,0,,,,,,1,0,0,0,0,50.0,1,59,25,0.0,0
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,1.0,0,0,1,1,0,,0,610,554,0.0,1
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,1.0,0,0,1,1,0,,0,979,840,0.0,1
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,1.0,0,0,1,1,0,,0,703,544,0.0,1
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,4.0,0,0,0,1,0,0,4.0,,2.0,1.0,1.0,0,0,1,1,0,,0,970,836,0.0,1
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,1.0,0,0,1,1,0,,0,136,156,0.0,1
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,2.0,0,0,1,1,0,,0,558,589,0.0,2
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,2.0,0,0,1,1,0,,0,136,156,0.0,1
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,3.0,0,0,1,1,0,,0,534,605,0.0,3
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,2.0,0,0,1,1,0,,0,749,857,0.0,2
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,3.0,0,0,1,1,0,,0,136,156,0.0,1
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,4.0,0,0,1,1,0,,0,573,649,0.0,4
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,4.0,0,0,1,1,0,,0,136,156,0.0,1
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,6.0,0,0,1,1,0,,0,621,738,0.0,6
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,3.0,0,0,1,1,0,,0,625,868,0.0,3
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,6.0,0,0,1,1,0,,0,136,156,0.0,1
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,9.0,0,0,1,1,0,,0,670,881,0.0,9
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,4.0,0,0,1,1,0,,0,653,893,0.0,4
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,9.0,0,0,1,1,0,,0,136,156,0.0,1
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,6.0,0,0,1,1,0,,0,612,958,0.0,6
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,2.0,0,0,1,1,0,,0,567,567,0.0,2
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,12.0,0,0,1,1,0,,0,702,966,0.0,12
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,12.0,0,0,1,1,0,,0,136,156,0.0,1
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,18.0,0,0,1,1,0,,0,723,1207,0.0,18
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,8.0,0,0,1,1,0,,0,655,1016,0.0,8
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,18.0,0,0,1,1,0,,0,136,156,0.0,1
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,9.0,0,0,1,1,0,,0,624,1053,0.0,9
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,3.0,0,0,1,1,0,,0,519,575,0.0,3
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,1.0,36.0,0,0,1,1,0,,0,770,1519,0.0,36
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,12.0,0,0,1,1,0,,0,693,1109,0.0,12
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,1.0,36.0,0,0,1,1,0,,0,136,156,0.0,1
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,16.0,0,0,1,1,0,,0,771,1222,0.0,16
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,4.0,0,0,1,1,0,,0,522,603,0.0,4
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,18.0,0,0,1,1,0,,0,687,1276,0.0,18
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,6.0,0,0,1,1,0,,0,526,668,0.0,6
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,4.0,0,0,0,1,0,0,4.0,,2.0,1.0,2.0,0,0,1,1,0,,0,727,853,0.0,2
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,2.0,36.0,0,0,1,1,0,,0,1179,2142,0.0,72
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,24.0,0,0,1,1,0,,0,876,1387,0.0,24
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,2.0,36.0,0,0,1,1,0,,0,136,156,0.0,1
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,36.0,0,0,1,1,0,,0,1037,1690,0.0,36
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,8.0,0,0,1,1,0,,0,535,726,0.0,8
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,9.0,0,0,1,1,0,,0,528,763,0.0,9
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,4.0,0,0,0,1,0,0,4.0,,2.0,1.0,3.0,0,0,1,1,0,,0,647,861,0.0,3
0,0.0,,,,,,,,16.0,36.0,,,,,13.0,0.0,,8.0,0.0,256.0,0,0,0,1,0,0,4.0,,2.0,4.0,36.0,0,0,1,1,0,,0,1977,3358,0.0,144
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,48.0,0,0,1,1,0,,0,1205,1944,0.0,48
0,0.0,,,,,,,,16.0,72.0,,,,,10.0,0.0,,4.0,0.0,16.0,0,0,0,1,0,0,4.0,,2.0,1.0,12.0,0,0,1,1,0,,0,604,819,0.0,12
1,0.0,,,,,,,,6.0,32.0,,,,,9.0,0.0,,4.0,1.0,1.0,0,0,0,0,1,0,9.0,,2.0,4.0,36.0,0,0,1,1,0,,0,136,156,0.0,1
0,0.0,,,,,,,,8.0,144.0,,,,,10.0,0.0,,4.0,0.0,64.0,0,0,0,1,0,0,4.0,,2.0,1.0,72.0,0,0,1,1,0,,0,1300,2563,0.0,72
