Hardware config,Submodule Instance,isRTL,ConvKernelDim (dimensions flattened),Dilation (dimensions flattened),Input Feature Map Channels,Input Feature Map Dim (dimensions flattened),ImgDim (dimensions flattened),K,Labels,MH,MW,NumChannels,Output Feature Map Dim (dimensions flattened),PE,Padding (dimensions flattened),SIMD,Stride (dimensions flattened),accDataType (bits),cycles_estimate,inputDataType (bits),noActivation,numInputVectors (dimensions flattened),isOp_typeConvolutioninputgeneratorrtl,isOp_typeFmpaddingrtl,isOp_typeLabelselecthls,isOp_typeMvauhls,isOp_typeMvaurtl,outputDataType (bits),parallel_window,isRam_styleAuto,isRam_styleDistributed,isRestypeAuto,isRestypeLut,weightDataType (bits),Total LUT,Total FFs,BRAM (36k eq.),DSP Blocks
builds_t1w2_run13_40_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,6.0,2048.0,,,1.0,,4.0,,12.0,3072.0,2.0,1.0,1.0,0,0,0,1,0,12.0,,0,0,1,0,2.0,2080,4391,1.0,4
builds_t1w2_run13_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,8,27,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,18,311,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,9,29,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,6,14,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,319,37,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,170,37,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,301,588,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,31,54,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,49,53,0.5,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,2.0,4.0,,4750.0,8.0,,,1,0,0,0,0,8.0,0.0,0,1,0,0,,242,100,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,1.0,,,4624.0,8.0,,,0,1,0,0,0,,,0,0,0,0,,51,83,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,14.0,,1.0,0,0,1,0,0,8.0,,0,0,0,0,,73,70,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,1.0,,36.0,,14.0,5120.0,8.0,0.0,256.0,0,0,0,1,0,4.0,,0,0,1,0,3.0,749,1642,2.0,36
builds_t1w4_run11_20_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,1.0,,10.0,,9.0,4096.0,4.0,0.0,256.0,0,0,0,1,0,4.0,,0,0,1,0,3.0,430,593,0.0,10
builds_t1w4_run11_20_modify_folding_BOTH,MVAU_rtl_0,1,,,,,,,,6.0,2048.0,,,1.0,,2.0,,14.0,6144.0,4.0,1.0,1.0,0,0,0,0,1,14.0,,0,0,1,0,4.0,134,213,2.5,2
builds_t1w4_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,8,27,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,18,311,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,10,50,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,6,15,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,319,37,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,170,37,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,937,336,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,47,86,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,46,57,0.5,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,2.0,4.0,,4750.0,8.0,,,1,0,0,0,0,8.0,0.0,0,1,0,0,,242,100,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,1.0,,,4624.0,8.0,,,0,1,0,0,0,,,0,0,0,0,,51,83,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,12.0,,1.0,0,0,1,0,0,8.0,,0,0,0,0,,67,64,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,1.0,,36.0,,13.0,5120.0,8.0,0.0,256.0,0,0,0,1,0,2.0,,0,0,1,0,2.0,600,1426,1.0,36
builds_t1w2_run12_40_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,1.0,,10.0,,6.0,4096.0,2.0,0.0,256.0,0,0,0,1,0,2.0,,0,0,1,0,2.0,325,414,0.0,10
builds_t1w2_run12_40_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,6.0,2048.0,,,1.0,,4.0,,12.0,3072.0,2.0,1.0,1.0,0,0,0,1,0,12.0,,0,0,1,0,2.0,2080,4391,1.0,4
builds_t1w2_run12_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,8,27,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,18,311,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,9,28,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingDataWidthConverter_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,6,14,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,319,37,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,170,37,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,937,336,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,31,54,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,125,29,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,2.0,4.0,,4750.0,8.0,,,1,0,0,0,0,8.0,0.0,0,1,0,0,,242,100,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,1.0,,,4624.0,8.0,,,0,1,0,0,0,,,0,0,0,0,,51,83,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,22.0,,1.0,0,0,1,0,0,8.0,,0,0,0,0,,102,101,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,1.0,,36.0,,18.0,5120.0,8.0,0.0,256.0,0,0,0,1,0,8.0,,0,0,1,0,7.0,3368,2761,4.0,36
builds_t1w8_run10_20_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,1.0,,5.0,,18.0,8192.0,8.0,0.0,256.0,0,0,0,1,0,8.0,,0,0,1,0,8.0,2957,1122,1.0,5
builds_t1w8_run10_20_modify_folding_BOTH,MVAU_rtl_0,1,,,,,,,,6.0,2048.0,,,1.0,,2.0,,22.0,6144.0,8.0,1.0,1.0,0,0,0,0,1,22.0,,0,0,1,0,8.0,150,269,4.5,2
builds_t1w8_run10_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,8,27,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,18,311,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,11,53,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,8,27,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,319,37,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,170,37,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,937,336,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,46,57,1.5,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,49,53,0.5,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,31,54,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,4.0,4.0,,1158.0,8.0,,,1,0,0,0,0,8.0,1.0,0,1,0,0,,141,414,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,4.0,,,1156.0,8.0,,,0,1,0,0,0,,,0,0,0,0,,64,129,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,12.0,,1.0,0,0,1,0,0,8.0,,0,0,0,0,,67,64,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,4.0,,36.0,,13.0,1280.0,8.0,0.0,256.0,0,0,0,1,0,2.0,,0,0,1,0,2.0,1263,2964,4.0,144
builds_t1w2_run20_80_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,1.0,,20.0,,6.0,2048.0,2.0,0.0,256.0,0,0,0,1,0,2.0,,0,0,1,0,2.0,302,528,0.0,20
builds_t1w2_run20_80_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,6.0,2048.0,,,1.0,,8.0,,12.0,1536.0,2.0,1.0,1.0,0,0,0,1,0,12.0,,0,0,1,0,2.0,1693,4489,1.0,8
builds_t1w2_run20_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,11,53,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,7,23,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,341,58,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,39,70,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,1518,338,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,356,67,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,162,37,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,4.0,4.0,,2375.0,8.0,,,1,0,0,0,0,8.0,0.0,0,1,0,0,,245,108,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,2.0,,,2312.0,8.0,,,0,1,0,0,0,,,0,0,0,0,,65,97,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,14.0,,1.0,0,0,1,0,0,8.0,,0,0,0,0,,73,70,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,2.0,,36.0,,14.0,2560.0,8.0,0.0,256.0,0,0,0,1,0,4.0,,0,0,1,0,3.0,1148,2366,3.0,72
builds_t1w4_run17_80_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,1.0,,20.0,,9.0,2048.0,4.0,0.0,256.0,0,0,0,1,0,4.0,,0,0,1,0,3.0,469,838,0.0,20
builds_t1w4_run17_80_modify_folding_BOTH,MVAU_rtl_0,1,,,,,,,,6.0,2048.0,,,1.0,,8.0,,14.0,1536.0,4.0,1.0,1.0,0,0,0,0,1,14.0,,0,0,1,0,4.0,195,260,2.5,8
builds_t1w4_run17_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,12,51,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,26,326,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,12,94,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingDataWidthConverter_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,8,41,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,331,44,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,191,51,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,39,70,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,914,313,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,87,166,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_7,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_8,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,206,51,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_9,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,ConvolutionInputGenerator_rtl_0,1,9.0,1.0,4.0,1156.0,,,,,,,256.0,,,2.0,4.0,,4750.0,8.0,,,1,0,0,0,0,8.0,0.0,0,1,0,0,,242,100,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,FMPadding_rtl_0,1,,,,,1024.0,,,,,4.0,,,1.0,1.0,,,4624.0,8.0,,,0,1,0,0,0,,,0,0,0,0,,51,83,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,LabelSelect_hls_0,0,,,,,,1.0,6.0,,,,,1.0,,,,,6.0,12.0,,1.0,0,0,1,0,0,8.0,,0,0,0,0,,67,64,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,MVAU_hls_0,0,,,,,,,,20.0,36.0,,,1.0,,36.0,,13.0,5120.0,8.0,0.0,256.0,0,0,0,1,0,2.0,,0,0,1,0,2.0,600,1426,1.0,36
builds_t1w2_run11_20_modify_folding_BOTH,MVAU_hls_1,0,,,,,,,,8.0,20.0,,,1.0,,10.0,,6.0,4096.0,2.0,0.0,256.0,0,0,0,1,0,2.0,,0,0,1,0,2.0,325,414,0.0,10
builds_t1w2_run11_20_modify_folding_BOTH,MVAU_hls_2,0,,,,,,,,6.0,2048.0,,,1.0,,2.0,,12.0,6144.0,2.0,1.0,1.0,0,0,0,1,0,12.0,,0,0,1,0,2.0,2667,4359,2.0,2
builds_t1w2_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,8,27,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,18,311,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,9,28,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingDataWidthConverter_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,5,9,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,319,37,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_10,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_2,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,170,37,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_3,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,23,38,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_4,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,937,336,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_5,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,15,22,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_6,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,31,54,0.0,0
