Hardware config,Submodule Instance,ConvKernelDim,Dilation,K,Labels,PE,Padding,Stride,numInputVectors,Total LUT,Total FFs,BRAM (36k eq.),DSP Blocks
builds_t2w2_run26_80_modify_folding_naive_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_80_modify_folding_naive_BOTH,StreamingFIFO_rtl_18,,,,,,,,,23,38,0.0,0
builds_t2w2_run26_80_modify_folding_naive_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_80_modify_folding_naive_BOTH,StreamingFIFO_rtl_2,,,,,,,,,628,322,0.0,0
builds_t2w2_run26_80_modify_folding_naive_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_80_modify_folding_naive_BOTH,StreamingFIFO_rtl_3,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_80_modify_folding_naive_BOTH,StreamingFIFO_rtl_4,,,,,,,,,23,38,0.0,0
builds_t2w2_run26_80_modify_folding_naive_BOTH,StreamingFIFO_rtl_5,,,,,,,,,23,38,0.0,0
builds_t2w2_run26_80_modify_folding_naive_BOTH,StreamingFIFO_rtl_6,,,,,,,,,39,70,0.0,0
builds_t2w2_run26_80_modify_folding_naive_BOTH,StreamingFIFO_rtl_7,,,,,,,,,39,70,0.0,0
builds_t2w2_run26_80_modify_folding_naive_BOTH,StreamingFIFO_rtl_8,,,,,,,,,178,88,0.0,0
builds_t2w2_run26_80_modify_folding_naive_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_10,,,,,,,,,55,24,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_12,,,,,,,,,79,150,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_14,,,,,,,,,55,24,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_17,,,,,,,,,124,35,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_19,,,,,,,,,23,38,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_2,,,,,,,,,628,322,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_3,,,,,,,,,170,37,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_4,,,,,,,,,23,38,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_5,,,,,,,,,98,48,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_6,,,,,,,,,39,70,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_7,,,,,,,,,301,588,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_9,,,,,,,,,55,24,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,230,81,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,55,24,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,15,22,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,123,35,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,31,54,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,2742,404,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,189,51,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,39,70,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,162,80,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,71,134,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,628,322,0.0,0
builds_t2w8_run24_80_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,55,24,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_10,,,,,,,,,55,24,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_12,,,,,,,,,47,86,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_14,,,,,,,,,55,24,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_17,,,,,,,,,84,27,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_2,,,,,,,,,628,322,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_3,,,,,,,,,113,29,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_4,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_5,,,,,,,,,71,32,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_6,,,,,,,,,23,38,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_7,,,,,,,,,151,295,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w2_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_9,,,,,,,,,55,24,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_10,,,,,,,,,23,38,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_11,,,,,,,,,23,38,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_12,,,,,,,,,226,112,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_13,,,,,,,,,23,38,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_14,,,,,,,,,23,38,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_15,,,,,,,,,23,38,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_16,,,,,,,,,133,49,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_17,,,,,,,,,23,38,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_18,,,,,,,,,47,86,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_19,,,,,,,,,31,54,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_2,,,,,,,,,628,322,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_3,,,,,,,,,39,70,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_4,,,,,,,,,71,134,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_5,,,,,,,,,71,134,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_6,,,,,,,,,135,263,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_7,,,,,,,,,135,263,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_8,,,,,,,,,628,322,0.0,0
builds_t2w8_run26_20_modify_folding_naive_BOTH,StreamingFIFO_rtl_9,,,,,,,,,23,38,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_10,,,,,,,,,55,24,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_12,,,,,,,,,79,150,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_14,,,,,,,,,55,24,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_17,,,,,,,,,124,35,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_19,,,,,,,,,23,38,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_2,,,,,,,,,628,322,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_3,,,,,,,,,170,37,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_4,,,,,,,,,23,38,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_5,,,,,,,,,98,48,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_6,,,,,,,,,39,70,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_7,,,,,,,,,301,588,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w4_run26_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_9,,,,,,,,,55,24,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,331,44,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,23,38,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,55,24,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,162,80,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,55,24,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,123,35,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_19,,,,,,,,,31,54,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,39,70,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,628,322,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,23,38,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,98,48,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,39,70,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,71,134,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,71,134,0.0,0
builds_t2w8_run23_80_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,628,322,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,331,44,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,23,38,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,323,161,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,55,24,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,98,48,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,55,24,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,15,22,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,83,27,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,191,51,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_20,,,,,,,,,23,38,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_21,,,,,,,,,15,22,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,39,70,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,301,588,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,84,33,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,23,38,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,39,70,0.0,0
builds_t2w4_run22_80_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,39,70,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,82,27,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,108,29,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,23,38,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,15,22,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,49,53,1.5,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,125,29,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,62,25,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,155,43,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w4_run7_20_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,15,22,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,55,24,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,15,22,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,86,33,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,55,24,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,120,29,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_18,,,,,,,,,23,38,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,170,37,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,301,588,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,49,53,0.5,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,54,25,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w4_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,49,53,1.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,82,27,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,108,29,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,23,38,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,15,22,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,46,57,2.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,105,29,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,109,41,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w4_run6_20_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,120,35,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_14,,,,,,,,,108,29,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_16,,,,,,,,,31,54,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_17,,,,,,,,,15,22,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,15,22,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,151,295,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,106,29,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,49,53,0.5,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,162,80,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t2w8_run8_40_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t2w8_run15_40_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t2w8_run15_40_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,15,22,0.0,0
builds_t2w8_run15_40_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,430,151,0.0,0
builds_t2w8_run15_40_modify_folding_BOTH,StreamingFIFO_rtl_11,,,,,,,,,55,24,0.0,0
